,,,,,,,,,
Exam 6,Question 159,"Alvin, age 22, has experienced delusions and hallucinations for several months. The most likely diagnosis for Alvin is schizoaffective disorder if he has also experienced:",C. concurrent episodes of major depression or mania for the duration of the disorder except for at least two weeks when delusions and hallucinations were present without mood episodes.,EPPP-P6-PPA-Schizophrenia Spectrum/Other Psychotic Disorders-002 Answer C is correct. The DSM-5 diagnosis of schizoaffective disorder requires the presence of concurrent psychotic symptoms and mood episodes for the duration of the disorder except for two or more weeks when psychotic symptoms were present without mood symptoms.,PPA,Schizophrenia Spectrum/Other Psychotic Disorders,The DSM-5 diagnosis of schizoaffective disorder requires the presence of concurrent psychotic symptoms and mood episodes for the duration of the disorder except for two or more weeks when psychotic symptoms were present without mood symptoms.,002,The DSM-5 diagnosis of schizoaffective disorder requires the presence of concurrent psychotic symptoms and mood episodes for the duration of the disorder except for two or more weeks when psychotic symptoms were present without mood symptoms.
Exam 6,Question 160,"As described in the Privacy Rule of the Health Insurance Portability and Accountability Act (HIPAA), a therapist can deny clients access to their protected health information when they believe that access is:",B. reasonably likely to endanger the life or physical safety of the client or other person.,"EPPP-P6-ETH-APA Ethics Code Standards 3 & 4-009 Answer B is correct. Denial of access to protected health information is addressed in 45 CFR 164.524(a)(2)-(4), and the language of this answer is most similar to Section (a)(3)(i). It states that a licensed health care professional can deny an individual access to his/her protected health information, when the ""professional has determined, in the exercise of professional judgment, that the access requested is reasonably likely to endanger the life or physical safety of the individual or another person."" Note that, in this situation, the client has the right to have the denial reviewed by another designated licensed health care professional.",ETH,APA Ethics Code Standards 3 & 4,"Denial of access to protected health information is addressed in 45 CFR 164.524(a)(2)-(4), and the language of this answer is most similar to Section (a)(3)(i). It states that a licensed health care professional can deny an individual access to his/her protected health information, when the ""professional has determined, in the exercise of professional judgment, that the access requested is reasonably likely to endanger the life or physical safety of the individual or another person."" Note that, in this situation, the client has the right to have the denial reviewed by another designated licensed health care professional.",009,"Under the Privacy Rule of the Health Insurance Portability and Accountability Act (HIPAA), a therapist can deny clients access to their protected health information when they believe that access is reasonably likely to endanger the life or physical safety of the client or other person."
Exam 6,Question 161,A gambler who regularly shakes or blows on the dice while playing craps is exhibiting which of the following?,C. illusory control,"EPPP-P6-SOC-Social Cognition - Errors, Biases, and Heuristics-005 Answer C is correct. Gamblers may exhibit a number of cognitive biases and distortions including the gambler's fallacy and illusory control. The gambler's fallacy is the belief that the likelihood that a chance event will occur is affected by how often it has or has not occurred in the past. Illusory control is the belief that certain superstitious objects or rituals (e.g., blowing on dice) can alter outcomes, especially outcomes that are random or due to chance.",SOC,"Social Cognition - Errors, Biases, and Heuristics","Gamblers may exhibit a number of cognitive biases and distortions including the gambler's fallacy and illusory control. The gambler's fallacy is the belief that the likelihood that a chance event will occur is affected by how often it has or has not occurred in the past. Illusory control is the belief that certain superstitious objects or rituals (e.g., blowing on dice) can alter outcomes, especially outcomes that are random or due to chance.",005,"Gamblers may exhibit illusory control, which is the belief that certain superstitious objects or rituals (e.g., blowing on dice) can alter outcomes, especially outcomes that are random or due to chance."
Exam 6,Question 162,"A group leader familiar with Janis's groupthink is most likely to describe a ""mindguard"" as:",C. an information filter.,"EPPP-P6-ORG-Organizational Decision-Making-018 Answer C is correct. As described by Janis (1982), self-appointed mindguards shield group members from disconfirming or problematic information that might have an adverse effect on the group's cohesiveness. In other words, they act as an information filter.",ORG,Organizational Decision-Making,"As described by Janis (1982), self-appointed mindguards shield group members from disconfirming or problematic information that might have an adverse effect on the group's cohesiveness. In other words, they act as an information filter.",018,"Self-appointed mindguards shield group members from disconfirming or problematic information that might have an adverse effect on the group's cohesiveness, acting as an information filter, as described by Janis's concept of groupthink."
Exam 6,Question 163,Leader-member exchange (LMX) theory is based on the assumption that:,C. leaders adopt different behaviors with different subordinates and these behaviors depend on the quality of the leader-subordinate relationship.,"EPPP-P6-Organizational Leadership-ORG-011 Answer C is correct. LMX theory is based on the assumption that leaders treat different subordinates differently, depending on the quality of the interactions between the leader and each subordinate. More specifically, it proposes that subordinates are treated as in-group or out-group members based on whether or not the leader perceives them as being competent, trustworthy, and willing to assume responsibility: In-group members have high-quality relationships with their leaders, while out-group members have low-quality relationships with their leaders.",,,,,Leader-member exchange (LMX) theory is based on the assumption that leaders adopt different behaviors with different subordinates and these behaviors depend on the quality of the leader-subordinate relationship.
Exam 6,Question 164,"When using competency modeling, the process of identifying core competencies begins with specifying:","C. the organization's primary values, goals, and strategies.","EPPP-P6-ORG-Job Analysis and Performance Assessment-008 Answer C is correct. Competency modeling is similar to job analysis but focuses on the core competencies that are required to successfully perform all jobs or a subset of jobs within an organization and are linked to the organization's values, goals and strategies. Therefore, specifying these values, goals, and strategies is an initial step when using competency modeling.",ORG,Job Analysis and Performance Assessment,"Competency modeling is similar to job analysis but focuses on the core competencies that are required to successfully perform all jobs or a subset of jobs within an organization and are linked to the organization's values, goals and strategies. Therefore, specifying these values, goals, and strategies is an initial step when using competency modeling.",008,"Competency modeling is similar to job analysis but focuses on the core competencies that are required to successfully perform all jobs or a subset of jobs within an organization and are linked to the organization's values, goals and strategies, so the process of identifying core competencies begins with specifying the organization's primary values, goals, and strategies."
Exam 6,Question 165,"Tom watches a very violent movie and, on his way out of the crowded movie theater, his skinny friend accidentally steps on Tom's foot. Tom reacts by becoming very angry and yelling at and shoving his friend. Tom's behavior toward his friend is best explained by which of the following?",A. excitation transfer theory,"EPPP-P6-SOC-Prosocial Behavior and Prejudice/Discrimination-010 Answer A is correct. Excitation transfer ""occurs when the arousal caused by one stimulus is added to the arousal from a second stimulus and the combined arousal is attributed (erroneously) to the second stimulus"" (C. A. Sanderson, Social psychology, Hoboken, NJ, John Wiley & Sons, Inc, 2010, p. 423) In the situation described in this question, Tom experienced physiological arousal from watching the violent movie and, when his friend stepped on his foot, the arousal from that event combined with the arousal from the movie. Consistent with the prediction of excitation transfer theory, Tom attributed the combined arousal to having his foot stepped on and overreacted by becoming angry and yelling at and shoving his friend. Note that the frustration-aggression hypothesis (answer D) predicts that the inability to achieve a goal leads to frustration which, in turn, leads to aggressive behavior. This doesn't describe Tom's experience.",SOC,Prosocial Behavior and Prejudice/Discrimination,"Excitation transfer ""occurs when the arousal caused by one stimulus is added to the arousal from a second stimulus and the combined arousal is attributed (erroneously) to the second stimulus"" (C. A. Sanderson, Social psychology, Hoboken, NJ, John Wiley & Sons, Inc, 2010, p. 423) In the situation described in this question, Tom experienced physiological arousal from watching the violent movie and, when his friend stepped on his foot, the arousal from that event combined with the arousal from the movie. Consistent with the prediction of excitation transfer theory, Tom attributed the combined arousal to having his foot stepped on and overreacted by becoming angry and yelling at and shoving his friend. Note that the frustration-aggression hypothesis (answer D) predicts that the inability to achieve a goal leads to frustration which, in turn, leads to aggressive behavior. This doesn't describe Tom's experience.",010,"Excitation transfer occurs when the arousal caused by one stimulus is added to the arousal from a second stimulus and the combined arousal is attributed (erroneously) to the second stimulus, which explains Tom's behavior of becoming very angry and yelling at and shoving his friend after watching a very violent movie and his skinny friend accidentally stepping on his foot."
Exam 6,Question 166,Stoltenberg and McNeill's (2010) integrated developmental model (IDM) of supervision describes a supervisee's stages of development in terms of three characteristics. Which of the following is not one of these characteristics?,C. competency,"EPPP-P6-ETH-Professional Issues-016 Answer C is correct. Like other developmental models, IDM focuses on the developmental levels of supervisees and proposes that supervision is most effective when a supervisor's actions match a supervisee's developmental level. IDM distinguishes between three developmental levels that differ in terms of a supervisee's level of self-other awareness, motivation, and autonomy.",ETH,Professional Issues,"Like other developmental models, IDM focuses on the developmental levels of supervisees and proposes that supervision is most effective when a supervisor's actions match a supervisee's developmental level. IDM distinguishes between three developmental levels that differ in terms of a supervisee's level of self-other awareness, motivation, and autonomy.",016,"The integrated developmental model (IDM) of supervision describes a supervisee's stages of development in terms of three characteristics: self-other awareness, motivation, and autonomy."
Exam 6,Question 167,"In a factor matrix, a communality indicates the proportion of variability:",D. in a single test that's accounted for by all of the identified factors.,"EPPP-P6-TES-Test Validity - Content and Construct Validity-012 Answer D is correct. To identify the correct answer to this question, you have to know that a communality indicates the amount of variability in each test included in the factor analysis that's explained by all of the identified factors. Alternatively, knowing that each test in a factor matrix has its own communality would have helped you eliminate answers A and B. Then, knowing that it's a factor loading (not a communality) that indicates the proportion of variability in a single test that's accounted for by a single factor would have helped you eliminate answer C.",TES,Test Validity - Content and Construct Validity,"To identify the correct answer to this question, you have to know that a communality indicates the amount of variability in each test included in the factor analysis that's explained by all of the identified factors. Alternatively, knowing that each test in a factor matrix has its own communality would have helped you eliminate answers A and B. Then, knowing that it's a factor loading (not a communality) that indicates the proportion of variability in a single test that's accounted for by a single factor would have helped you eliminate answer C.",012,"In a factor matrix, a communality indicates the proportion of variability in a single test that's accounted for by all of the identified factors."
Exam 6,Question 168,"A meta-analysis of 17 investigations using neuroimaging to study the brain activity of individuals with major depressive disorder before and after psychotherapy suggested that therapy caused changes in emotional processing areas of the brain. Specifically, the analysis indicated that therapy decreased activity in the left precentral gyrus and increased activity in the:",B. cingulate cortex.,"EPPP-P6-PHY-Brain Regions/Functions - Hindbrain, Midbrain, and Subcortical Forebrain Structures-025 Answer B is correct. This is a difficult question. However, even if you're not familiar with the meta-analysis being asked about, you may have been able to identify the correct answer if you know that the cingulate cortex has been linked to depression or, if not, know that the cingulate cortex is part of the limbic system and, therefore, seems like it would be accurate to describe it as an emotional processing area of the brain. The study referred to in this question found that, following cognitive-behavior therapy, patients with major depressive disorder showed decreased activation in the left precentral gyrus (an area in the prefrontal cortex) and, following cognitive-behavior therapy or psychodynamic psychotherapy, increased activation in the left rostral anterior cingulate cortex (A. Sankar, A. Melin, V. Lorenzetti, P. Horton, S. G. Costafreda, and C. H. Y. Fu, A systematic review and meta-analysis of the neural correlates of psychological therapies in major depression, Psychiatry Research: Neuroimaging, 30, 31-39, 2018).",PHY,"Brain Regions/Functions - Hindbrain, Midbrain, and Subcortical Forebrain Structures","This is a difficult question. However, even if you're not familiar with the meta-analysis being asked about, you may have been able to identify the correct answer if you know that the cingulate cortex has been linked to depression or, if not, know that the cingulate cortex is part of the limbic system and, therefore, seems like it would be accurate to describe it as an emotional processing area of the brain. The study referred to in this question found that, following cognitive-behavior therapy, patients with major depressive disorder showed decreased activation in the left precentral gyrus (an area in the prefrontal cortex) and, following cognitive-behavior therapy or psychodynamic psychotherapy, increased activation in the left rostral anterior cingulate cortex (A. Sankar, A. Melin, V. Lorenzetti, P. Horton, S. G. Costafreda, and C. H. Y. Fu, A systematic review and meta-analysis of the neural correlates of psychological therapies in major depression, Psychiatry Research: Neuroimaging, 30, 31-39, 2018).",025,A meta-analysis of 17 investigations using neuroimaging to study the brain activity of individuals with major depressive disorder before and after psychotherapy suggested that therapy decreased activity in the left precentral gyrus and increased activity in the cingulate cortex.
Exam 6,Question 169,Consumption of alcohol by pregnant women is most likely to cause major birth defects in their offspring when drinking occurs during which of the following periods of prenatal development?,D. embryonic,"EPPP-P6-LIF-Early Influences on Development - Prenatal Development-009 Answer D is correct. There is no safe time for drinking alcohol while pregnant, but drinking during the embryonic period (weeks 3 through 8) is most likely to result in major birth defects because it is during this period that the major organs and structures are quickly forming. Antenatal (answer C) is a synonym for prenatal and, therefore, is not the best answer because the question is asking about a specific period during prenatal development. (Note that some authors extend the critical period for exposure to alcohol beyond 8 weeks to the end of the first trimester.)",LIF,Early Influences on Development - Prenatal Development,"There is no safe time for drinking alcohol while pregnant, but drinking during the embryonic period (weeks 3 through 8) is most likely to result in major birth defects because it is during this period that the major organs and structures are quickly forming. Antenatal (answer C) is a synonym for prenatal and, therefore, is not the best answer because the question is asking about a specific period during prenatal development. (Note that some authors extend the critical period for exposure to alcohol beyond 8 weeks to the end of the first trimester.)",009,Consumption of alcohol by pregnant women is most likely to cause major birth defects in their offspring when drinking occurs during the embryonic period (weeks 3 through 8).
Exam 6,Question 170,"Emiko E. was a client of Dr. Beck for seven months. She ended therapy with Dr. Beck four months ago but calls to request an appointment because she's feeling very anxious and depressed and has started thinking about killing herself. For the past three months, Dr. Beck has been reducing his practice by referring current clients to other therapists and not accepting new clients because he and his wife are planning to move to another state to be closer to their adult son and his family. The best course of action for Dr. Beck is to:",C. agree to see Emiko in therapy until her crisis has passed and then provide her with a referral to a colleague if she needs additional therapy sessions.,"EPPP-P6-ETH-APA Ethics Code Standards 9 & 10-027 Answer C is correct. This situation is not directly addressed in ethical guidelines. However, this answer is most consistent with the ""spirit"" of the guidelines because it's the response that best addresses Emiko's welfare (see, e.g., Standard 10.09 of the APA's Ethics Code and Principle II.35 of the Canadian Code of Ethics). Answers A and B are not the best answers because Emiko seems to need immediate assistance due to her suicidal ideation, and starting therapy with a new therapist (who may not be able to see her right away) would not be adequate. And answer D is not the best answer because Emiko may or may not be capable of or motivated to follow through on the suggestion to have someone take her to the hospital if she starts feeling like she can't control the impulse to attempt suicide.",ETH,APA Ethics Code Standards 9 & 10,"This situation is not directly addressed in ethical guidelines. However, this answer is most consistent with the ""spirit"" of the guidelines because it's the response that best addresses Emiko's welfare (see, e.g., Standard 10.09 of the APA's Ethics Code and Principle II.35 of the Canadian Code of Ethics). Answers A and B are not the best answers because Emiko seems to need immediate assistance due to her suicidal ideation, and starting therapy with a new therapist (who may not be able to see her right away) would not be adequate. And answer D is not the best answer because Emiko may or may not be capable of or motivated to follow through on the suggestion to have someone take her to the hospital if she starts feeling like she can't control the impulse to attempt suicide.",027,The best course of action for Dr. Beck is to agree to see Emiko in therapy until her crisis has passed and then provide her with a referral to a colleague if she needs additional therapy sessions.
Exam 6,Question 171,"Piaget proposed that, during substage 3 (secondary circular reactions) of the sensorimotor stage, an infant:",B. repeats behaviors that elicit a response from a person or object.,"EPPP-P6-LIF-Cognitive Development-003 Answer B is correct. As described by Piaget, the substages of the sensorimotor stage involve different types of circular reactions, which are actions that are performed to repeat an event that first occurred by chance. Substage 3 occurs between four and eight months of age and is characterized by secondary circular reactions, which are goal-directed actions that elicit a response from a person or object. For example, an infant might repeatedly kick the mobile hanging over his crib to make it move.",LIF,Cognitive Development,"As described by Piaget, the substages of the sensorimotor stage involve different types of circular reactions, which are actions that are performed to repeat an event that first occurred by chance. Substage 3 occurs between four and eight months of age and is characterized by secondary circular reactions, which are goal-directed actions that elicit a response from a person or object. For example, an infant might repeatedly kick the mobile hanging over his crib to make it move.",003,"During substage 3 (secondary circular reactions) of the sensorimotor stage, an infant repeats behaviors that elicit a response from a person or object."
Exam 6,Question 172,Conduction aphasia involves:,"C. fluent (but paraphasic) speech, relatively intact comprehension, poor word repetition, and impaired naming.",EPPP-P6-PHY-Brain Regions/Functions - Cerebral Cortex-009 Answer C is correct. Conduction aphasia is caused by damage to the arcuate fasciculus which connects Wernicke's area with Broca's area and produces the symptoms listed in this answer.,PHY,Brain Regions/Functions - Cerebral Cortex,Conduction aphasia is caused by damage to the arcuate fasciculus which connects Wernicke's area with Broca's area and produces the symptoms listed in this answer.,009,"Conduction aphasia involves fluent (but paraphasic) speech, relatively intact comprehension, poor word repetition, and impaired naming."
Exam 6,Question 173,"A newly developed aptitude test that will be used to help make college admissions decisions was administered to 100 high school seniors whose grade point averages ranged from 3.5 to 4.0, and a split-half reliability coefficient of .75 was calculated from their scores. The aptitude test was then administered to another sample of 100 high school seniors whose grade point averages ranged from 2.0 to 4.0. The split-half reliability coefficient for the second sample of students will most likely be:",B. larger than .75.,"EPPP-P6-TES-Item Analysis and Test Reliability-011 Answer B is correct. To identify the correct answer to this question, you have to know that the magnitude of a test's reliability coefficient (or any correlation coefficient) is affected by several factors, including the range (heterogeneity) of scores: All other things being equal, the greater the range of scores, the larger the reliability coefficient will be. Because the second sample has a larger range of GPA scores than the first sample did, the reliability coefficient for the second sample will most likely be larger than .75.",TES,Item Analysis and Test Reliability,"To identify the correct answer to this question, you have to know that the magnitude of a test's reliability coefficient (or any correlation coefficient) is affected by several factors, including the range (heterogeneity) of scores: All other things being equal, the greater the range of scores, the larger the reliability coefficient will be. Because the second sample has a larger range of GPA scores than the first sample did, the reliability coefficient for the second sample will most likely be larger than .75.",011,"A newly developed aptitude test with a split-half reliability coefficient of .75 was administered to 100 high school seniors whose grade point averages ranged from 3.5 to 4.0, and then to another sample of 100 high school seniors whose grade point averages ranged from 2.0 to 4.0, resulting in a split-half reliability coefficient that was larger than .75."
Exam 6,Question 174,"When using the Taylor-Russell tables to estimate the incremental validity of a new selection test, the tables will indicate that the test has the greatest incremental validity when the selection ratio is _____ and the base rate is _____.",D. .10; .50,"EPPP-P6-ORG-Employee Selection - Evaluation of Techniques-007 Answer D is correct. Regardless of the size of a test's validity coefficient, the test will have the greatest incremental validity when the selection ratio is low (e.g., .10) and the base rate is moderate (e.g., .50).",ORG,Employee Selection - Evaluation of Techniques,"Regardless of the size of a test's validity coefficient, the test will have the greatest incremental validity when the selection ratio is low (e.g., .10) and the base rate is moderate (e.g., .50).",007,"When using the Taylor-Russell tables to estimate the incremental validity of a new selection test, the test will have the greatest incremental validity when the selection ratio is .10 and the base rate is .50."
Exam 6,Question 175,Research comparing patients with schizophrenia living in Western industrialized countries and non-Western developing countries has found that these patients differ in terms of which of the following?,A. onset and course of the disorder and rate of remission,"EPPP-P6-PPA-Schizophrenia Spectrum/Other Psychotic Disorders-017 Answer A is correct. Studies of patients who have received a diagnosis of schizophrenia have found that patients residing in non-Western developing countries are more likely than those residing in Western industrialized countries to experience an acute onset of symptoms, a shorter course of the disorder, and a higher rate of remission (e.g., Hopper & Wanderling, 2000).",PPA,Schizophrenia Spectrum/Other Psychotic Disorders,"Studies of patients who have received a diagnosis of schizophrenia have found that patients residing in non-Western developing countries are more likely than those residing in Western industrialized countries to experience an acute onset of symptoms, a shorter course of the disorder, and a higher rate of remission (e.g., Hopper & Wanderling, 2000).",017,Research comparing patients with schizophrenia living in Western industrialized countries and non-Western developing countries found that these patients differ in terms of the onset and course of the disorder and the rate of remission.
Exam 6,Question 176,The goal of Scared Straight programs is to reduce the likelihood that juvenile offenders and youth at risk for becoming juvenile offenders will engage in future criminal behaviors by having them visit prisons and interact with adult inmates. Research evaluating the effectiveness of these programs has found that they:,D. increase the likelihood that participants will engage in future criminal behaviors.,"EPPP-P6-PPA-Disruptive, Impulse-Control, and Conduct Disorders-019 Answer D is correct. A. Petrosino, C. Turpin-Petrosino, M. E. Hollis-Peel, and J. G. Lavenberg's (2013) meta-analysis of the research found that Scared Straight programs have harmful effects - i.e., they increase the likelihood that juvenile offenders and at-risk juveniles will engage in criminal behavior in the future. The analysis also found that confrontational and nonconfrontational approaches have similar negative effects and that the programs may have even worse outcomes for seriously delinquent youths (""Scared Straight"" and other juvenile awareness programs for preventing juvenile delinquency, Cochrane Data Base of Systematic Reviews, Issue 4, Article No. CD002796).",PPA,"Disruptive, Impulse-Control, and Conduct Disorders","A. Petrosino, C. Turpin-Petrosino, M. E. Hollis-Peel, and J. G. Lavenberg's (2013) meta-analysis of the research found that Scared Straight programs have harmful effects - i.e., they increase the likelihood that juvenile offenders and at-risk juveniles will engage in criminal behavior in the future. The analysis also found that confrontational and nonconfrontational approaches have similar negative effects and that the programs may have even worse outcomes for seriously delinquent youths (""Scared Straight"" and other juvenile awareness programs for preventing juvenile delinquency, Cochrane Data Base of Systematic Reviews, Issue 4, Article No. CD002796).",019,"Scared Straight programs, which aim to reduce the likelihood that juvenile offenders and youth at risk for becoming juvenile offenders will engage in future criminal behaviors by having them visit prisons and interact with adult inmates, have been found to increase the likelihood that participants will engage in future criminal behaviors."
Exam 6,Question 177,The validity of a job performance measure is affected by _______________ when a supervisor's knowledge of an employee's performance on the selection tests used to hire the employee 12 months ago affects how the supervisor rates the employee on the measure of job performance.,B. criterion contamination,"EPPP-P6-ORG-Job Analysis and Performance Assessment-001 Answer B is correct. Criterion contamination occurs when ratings on a criterion (performance) measure are affected by factors unrelated to the individual's actual performance - for example, when a supervisor's performance ratings for an employee are affected by the rater's knowledge of how well the employee did on the selection tests that were used to hire the employee.",ORG,Job Analysis and Performance Assessment,"Criterion contamination occurs when ratings on a criterion (performance) measure are affected by factors unrelated to the individual's actual performance - for example, when a supervisor's performance ratings for an employee are affected by the rater's knowledge of how well the employee did on the selection tests that were used to hire the employee.",001,"Criterion contamination occurs when ratings on a performance measure are affected by factors unrelated to the individual's actual performance, such as when a supervisor's performance ratings for an employee are affected by the rater's knowledge of how well the employee did on the selection tests used to hire the employee."
Exam 6,Question 178,Providing adults with training on a demanding working memory task is likely to:,C. improve their fluid intelligence even when the working memory task is not similar in format to the fluid intelligence task.,"EPPP-P6-PAS-Stanford-Binet and Wechsler Tests-005 Answer C is correct. This answer best describes the results of research conducted by S. M. Jaeggi, M. Buschkuchi, J. Jonides, and W. J. Perrig, who found that training on a demanding working memory task produced increases in fluid intelligence even though the working memory task was entirely different from the fluid intelligence task [Improving intelligence with training on working memory, PNAS, 105(19), 6829-6833, 2008]. This is a very difficult question, but you may have been able to identify the correct answer as long as you know that performance on working memory tasks correlates with performance on fluid intelligence tasks and that tasks designed to measure working memory and fluid intelligence may require the same underlying abilities but are not likely to be the same in terms of format.",PAS,Stanford-Binet and Wechsler Tests,"This answer best describes the results of research conducted by S. M. Jaeggi, M. Buschkuchi, J. Jonides, and W. J. Perrig, who found that training on a demanding working memory task produced increases in fluid intelligence even though the working memory task was entirely different from the fluid intelligence task [Improving intelligence with training on working memory, PNAS, 105(19), 6829-6833, 2008]. This is a very difficult question, but you may have been able to identify the correct answer as long as you know that performance on working memory tasks correlates with performance on fluid intelligence tasks and that tasks designed to measure working memory and fluid intelligence may require the same underlying abilities but are not likely to be the same in terms of format.",005,Providing adults with training on a demanding working memory task is likely to improve their fluid intelligence even when the working memory task is not similar in format to the fluid intelligence task.
Exam 6,Question 179,"When visual or auditory hints or cues that are used to help students recall information are gradually reduced, this is referred to as:",B. fading.,"EPPP-P6-LEA-Operant Conditioning-011 Answer B is correct. Fading is sometimes confused with thinning (answer A): However, the gradual removal of visual or auditory hints or cues (prompts) is referred to as fading, while the reduction of reinforcers is referred to as thinning.",LEA,Operant Conditioning,"Fading is sometimes confused with thinning (answer A): However, the gradual removal of visual or auditory hints or cues (prompts) is referred to as fading, while the reduction of reinforcers is referred to as thinning.",011,The gradual removal of visual or auditory hints or cues (prompts) is referred to as fading.
Exam 6,Question 180,"Research comparing electroconvulsive therapy (ECT), cognitive behavioral therapy (CBT), interpersonal therapy (IPT), and antidepressant drugs as treatments for severe depression has found that ________ has the fastest time to remission of symptoms.",D. ECT,"EPPP-P6-PPA-Bipolar and Depressive Disorders--001 Answer D is correct. Research has shown that ECT produces remission within 1 to 3 weeks compared to 6 to 10 weeks for IPT or CBT and 4 to 12 weeks for antidepressant medications (Rush et al., 2006).",PPA,Bipolar and Depressive Disorders-,"Research has shown that ECT produces remission within 1 to 3 weeks compared to 6 to 10 weeks for IPT or CBT and 4 to 12 weeks for antidepressant medications (Rush et al., 2006).",001,"Research has found that electroconvulsive therapy (ECT) has the fastest time to remission of symptoms compared to cognitive behavioral therapy (CBT), interpersonal therapy (IPT), and antidepressant drugs as treatments for severe depression."
Exam 6,Question 181,Latane and Darley (1970) used which of the following to explain the murder of Kitty Genovese in New York in 1964?,B. bystander effect,"EPPP-P6-SOC-Prosocial Behavior and Prejudice/Discrimination-008 Answer B is correct. Kitty Genovese was sexually assaulted and stabbed to death in 1964 outside her New York City apartment. Despite her cries for help during the attack, none of the 38 people who witnessed the crime called the police. Latane and Darley (1970) subsequently developed the concept of bystander apathy (also known as the bystander effect) to explain why she received no help. Note that this question illustrates the use of a term you may be unfamiliar but looks like an alternative to the term that you are familiar with. This occurs sometimes on the exam, and you want to be sure you don't eliminate an answer because it doesn't match the term you know.",SOC,Prosocial Behavior and Prejudice/Discrimination,"Kitty Genovese was sexually assaulted and stabbed to death in 1964 outside her New York City apartment. Despite her cries for help during the attack, none of the 38 people who witnessed the crime called the police. Latane and Darley (1970) subsequently developed the concept of bystander apathy (also known as the bystander effect) to explain why she received no help. Note that this question illustrates the use of a term you may be unfamiliar but looks like an alternative to the term that you are familiar with. This occurs sometimes on the exam, and you want to be sure you don't eliminate an answer because it doesn't match the term you know.",008,Latane and Darley (1970) used the bystander effect to explain the murder of Kitty Genovese in New York in 1964.
Exam 6,Question 182,"Family-based treatment for bulimia (FB-BN) and anorexia (FB-AN) are similar, but one important difference is that FB-BN:",B. involves greater collaboration between parents and the affected adolescent.,"EPPP-P6-PPA-Feeding/Eating and Sleep-Wake Disorders--006 Answer B is correct. FB-BN and FB-AN differ somewhat in terms of procedures. For example, FB-BN involves greater collaboration between parents and the affected adolescent in the initial stages of therapy because, in contrast to adolescents with anorexia, those with bulimia often experience their symptoms as distressing and ego-dystonic and, as a result, are more motivated to change. Answer A is incorrect because psychiatric comorbidity rates are higher for bulimia than anorexia and must be addressed to ensure that comorbid symptoms do not interfere with the treatment of bulimia. Answer C is incorrect because challenging cognitive distortions is not a focus of either FB-BN or FB-AN. Answer D is incorrect because skills are addressed in FB-BN and FB-AN, but the focus is on communication, problem-solving, and relapse prevention skills. Although tolerating distress may be addressed, it is not emphasized more in FB-BN than in FB-AN. In addition, helping clients acquire radical acceptance and other distress tolerance skills is a primary focus of dialectical behavior therapy.",PPA,Feeding/Eating and Sleep-Wake Disorders-,"FB-BN and FB-AN differ somewhat in terms of procedures. For example, FB-BN involves greater collaboration between parents and the affected adolescent in the initial stages of therapy because, in contrast to adolescents with anorexia, those with bulimia often experience their symptoms as distressing and ego-dystonic and, as a result, are more motivated to change. Answer A is incorrect because psychiatric comorbidity rates are higher for bulimia than anorexia and must be addressed to ensure that comorbid symptoms do not interfere with the treatment of bulimia. Answer C is incorrect because challenging cognitive distortions is not a focus of either FB-BN or FB-AN. Answer D is incorrect because skills are addressed in FB-BN and FB-AN, but the focus is on communication, problem-solving, and relapse prevention skills. Although tolerating distress may be addressed, it is not emphasized more in FB-BN than in FB-AN. In addition, helping clients acquire radical acceptance and other distress tolerance skills is a primary focus of dialectical behavior therapy.",006,Family-based treatment for bulimia (FB-BN) involves greater collaboration between parents and the affected adolescent compared to family-based treatment for anorexia (FB-AN).
Exam 6,Question 183,"Research suggests that ____________ is most useful for understanding the ""testing effect.""",C. the mediator effectiveness hypothesis,"EPPP-P6-LEA-Memory and Forgetting-007 Answer C is correct. The ""testing effect"" is the increased ability to remember information when learning not only includes studying but also repeated opportunities to retrieve the information. According to M. A. Pyc and K. A. Rawson's mediator effectiveness hypothesis, ""testing improves memory by supporting the use of more-effective mediators during encoding"" and the mediators that are ""generated during testing … are more likely to be subsequently retrieved and decoded, [thereby] increasing recall of target responses"" (Why testing improves memory: Mediator effectiveness hypothesis, Science, 330, 335, 2010).",LEA,Memory and Forgetting,"The ""testing effect"" is the increased ability to remember information when learning not only includes studying but also repeated opportunities to retrieve the information. According to M. A. Pyc and K. A. Rawson's mediator effectiveness hypothesis, ""testing improves memory by supporting the use of more-effective mediators during encoding"" and the mediators that are ""generated during testing … are more likely to be subsequently retrieved and decoded, [thereby] increasing recall of target responses"" (Why testing improves memory: Mediator effectiveness hypothesis, Science, 330, 335, 2010).",007,"Research suggests that the mediator effectiveness hypothesis is most useful for understanding the ""testing effect."""
